dataset_id,split_family,policy,metric,unit_cols,n_units,observed,ci_low,ci_high
db10,db10_able_to_amputee,selective_prediction,ece,split_id|subject_id|session,15,0.16549845312313993,0.12650289779310658,0.20649954875889084
db10,db10_able_to_amputee,set_acsa_tau_0.02,ece,split_id|subject_id|session,15,0.14209153853800885,0.10910533104305757,0.18396729559329741
db10,db10_able_to_amputee,set_acsa_tau_0.05,ece,split_id|subject_id|session,15,0.14289238847227226,0.10559565519760317,0.1865478337176416
db10,db10_able_to_amputee,set_acsa_tau_0.10,ece,split_id|subject_id|session,15,0.15434106904120082,0.11258244412004026,0.19787453033457506
db10,db10_able_to_amputee,set_acsa_tau_0.15,ece,split_id|subject_id|session,15,0.15216842807581163,0.10632002573061351,0.19764967069580025
db10,db10_able_to_amputee,set_acsa_tau_0.20,ece,split_id|subject_id|session,15,0.14636306311034114,0.09965809014945491,0.1944090722553978
db10,db10_able_to_amputee,user_only,ece,split_id|subject_id|session,15,0.19079796956566944,0.15359721870224774,0.230094697246069
db10,db10_able_to_amputee,agency_margin_tau_0.02,macro_f1,split_id|subject_id|session,15,0.15425154794286397,0.12652079684572648,0.18033471053222802
db10,db10_able_to_amputee,agency_margin_tau_0.05,macro_f1,split_id|subject_id|session,15,0.25160239909304205,0.2055092940029167,0.29584839453288575
db10,db10_able_to_amputee,agency_margin_tau_0.10,macro_f1,split_id|subject_id|session,15,0.36278728641801367,0.29784113618349356,0.42480450943053905
db10,db10_able_to_amputee,agency_margin_tau_0.15,macro_f1,split_id|subject_id|session,15,0.4335264103227667,0.35649164728516564,0.5047394143117294
db10,db10_able_to_amputee,agency_margin_tau_0.20,macro_f1,split_id|subject_id|session,15,0.4765102439705083,0.38714851495757063,0.5559250928850312
db10,db10_able_to_amputee,assist_only,macro_f1,split_id|subject_id|session,15,0.5566059254086705,0.4635529159720271,0.6380217116137068
db10,db10_able_to_amputee,confidence_blend_alpha_0.25,macro_f1,split_id|subject_id|session,15,0.49496946286254195,0.39703675625997414,0.5814271081535625
db10,db10_able_to_amputee,confidence_blend_alpha_0.50,macro_f1,split_id|subject_id|session,15,0.5539751756794691,0.4601178888040295,0.6344118491784883
db10,db10_able_to_amputee,confidence_blend_alpha_0.75,macro_f1,split_id|subject_id|session,15,0.5568236463939241,0.4630893894294072,0.6384152517951446
db10,db10_able_to_amputee,selective_prediction,macro_f1,split_id|subject_id|session,15,0.4168241487353786,0.33264510940677516,0.48901268954073196
db10,db10_able_to_amputee,set_acsa_tau_0.02,macro_f1,split_id|subject_id|session,15,0.144381897553176,0.11815279179754917,0.16823044062148287
db10,db10_able_to_amputee,set_acsa_tau_0.05,macro_f1,split_id|subject_id|session,15,0.23876048581589693,0.19494385178469276,0.28066521365536884
db10,db10_able_to_amputee,set_acsa_tau_0.10,macro_f1,split_id|subject_id|session,15,0.35476156633246797,0.29162376465219436,0.41661467552205506
db10,db10_able_to_amputee,set_acsa_tau_0.15,macro_f1,split_id|subject_id|session,15,0.4295402054844189,0.35373663526499455,0.5000391469091354
db10,db10_able_to_amputee,set_acsa_tau_0.20,macro_f1,split_id|subject_id|session,15,0.47468712555366205,0.38597411486406236,0.5536690304299848
db10,db10_able_to_amputee,user_only,macro_f1,split_id|subject_id|session,15,0.10283476988464336,0.084442039987254,0.11864585912494958
db10,db10_able_to_amputee,agency_margin_tau_0.02,mean_ali,split_id|subject_id|session,15,0.0016627573389744335,0.0012692773843016626,0.002032611895117132
db10,db10_able_to_amputee,agency_margin_tau_0.05,mean_ali,split_id|subject_id|session,15,0.008779311500097973,0.006907638008914395,0.01060086782800479
db10,db10_able_to_amputee,agency_margin_tau_0.10,mean_ali,split_id|subject_id|session,15,0.02251450312010952,0.01853063510463792,0.025664252243559345
db10,db10_able_to_amputee,agency_margin_tau_0.15,mean_ali,split_id|subject_id|session,15,0.03468624475354409,0.028903410297395616,0.0389162105796659
db10,db10_able_to_amputee,agency_margin_tau_0.20,mean_ali,split_id|subject_id|session,15,0.04457957680831804,0.03694052954724776,0.05091505790859615
db10,db10_able_to_amputee,assist_only,mean_ali,split_id|subject_id|session,15,0.0957248497020248,0.0681619556353571,0.1369740936165251
db10,db10_able_to_amputee,confidence_blend_alpha_0.25,mean_ali,split_id|subject_id|session,15,0.04364829609779686,0.03582973382735172,0.05040190923141825
db10,db10_able_to_amputee,confidence_blend_alpha_0.50,mean_ali,split_id|subject_id|session,15,0.08401965489615697,0.06409822985597144,0.11145911065691086
db10,db10_able_to_amputee,confidence_blend_alpha_0.75,mean_ali,split_id|subject_id|session,15,0.09472127899149978,0.06717183748379339,0.13613890213310925
db10,db10_able_to_amputee,selective_prediction,mean_ali,split_id|subject_id|session,15,0.03959467719907859,0.03335707581767281,0.04598086504539335
db10,db10_able_to_amputee,set_acsa_tau_0.02,mean_ali,split_id|subject_id|session,15,0.0011788877197800665,0.0008919641696786283,0.0014794932002481647
db10,db10_able_to_amputee,set_acsa_tau_0.05,mean_ali,split_id|subject_id|session,15,0.007640773246718021,0.005994514144441513,0.009310461253933608
db10,db10_able_to_amputee,set_acsa_tau_0.10,mean_ali,split_id|subject_id|session,15,0.02123665515642963,0.017458918057539036,0.02431271732626323
db10,db10_able_to_amputee,set_acsa_tau_0.15,mean_ali,split_id|subject_id|session,15,0.03360419489822105,0.028065556260527733,0.03764967909209193
db10,db10_able_to_amputee,set_acsa_tau_0.20,mean_ali,split_id|subject_id|session,15,0.043882819827560836,0.03642120912001223,0.04992119890711024
db10,db10_able_to_amputee,user_only,mean_ali,split_id|subject_id|session,15,0.0,0.0,0.0
db10,db10_able_to_amputee,agency_margin_tau_0.02,risk_coverage_auc,split_id|subject_id|session,15,0.4388557428230985,0.35846748017777263,0.5225184307077794
db10,db10_able_to_amputee,agency_margin_tau_0.05,risk_coverage_auc,split_id|subject_id|session,15,0.3953075414514509,0.309524316204143,0.48880749307792076
db10,db10_able_to_amputee,agency_margin_tau_0.10,risk_coverage_auc,split_id|subject_id|session,15,0.35080259769007227,0.26059126141505035,0.449313275203757
db10,db10_able_to_amputee,agency_margin_tau_0.15,risk_coverage_auc,split_id|subject_id|session,15,0.3249472463917917,0.22920485922637118,0.4286309827368302
db10,db10_able_to_amputee,agency_margin_tau_0.20,risk_coverage_auc,split_id|subject_id|session,15,0.31044658660663155,0.2151459414035964,0.41793494316275365
db10,db10_able_to_amputee,assist_only,risk_coverage_auc,split_id|subject_id|session,15,0.2523807702061295,0.18895597502378234,0.31929036237911573
db10,db10_able_to_amputee,confidence_blend_alpha_0.25,risk_coverage_auc,split_id|subject_id|session,15,0.364845441375123,0.2687385630316998,0.46555642610566744
db10,db10_able_to_amputee,confidence_blend_alpha_0.50,risk_coverage_auc,split_id|subject_id|session,15,0.26131325514986004,0.195945098590788,0.32901362754743185
db10,db10_able_to_amputee,confidence_blend_alpha_0.75,risk_coverage_auc,split_id|subject_id|session,15,0.25333393195103654,0.18958457001886694,0.31983431960268444
db10,db10_able_to_amputee,selective_prediction,risk_coverage_auc,split_id|subject_id|session,15,0.3105942091832563,0.2315016460049274,0.3965746488968736
db10,db10_able_to_amputee,set_acsa_tau_0.02,risk_coverage_auc,split_id|subject_id|session,15,0.4817581996330509,0.40237734471239145,0.5618390636516771
db10,db10_able_to_amputee,set_acsa_tau_0.05,risk_coverage_auc,split_id|subject_id|session,15,0.41199998498160084,0.32578657010340073,0.5041465653070838
db10,db10_able_to_amputee,set_acsa_tau_0.10,risk_coverage_auc,split_id|subject_id|session,15,0.3539548320953959,0.2629148536159915,0.4527307549704838
db10,db10_able_to_amputee,set_acsa_tau_0.15,risk_coverage_auc,split_id|subject_id|session,15,0.3257346912232532,0.2300435140284156,0.42956811830359914
db10,db10_able_to_amputee,set_acsa_tau_0.20,risk_coverage_auc,split_id|subject_id|session,15,0.3106377267613369,0.21540218765706512,0.41805587503876235
db10,db10_able_to_amputee,user_only,risk_coverage_auc,split_id|subject_id|session,15,0.8155335445292818,0.7767570099870803,0.8501087509998757
db10,db10_amputee_loso,agency_margin_tau_0.02,active_macro_f1,split_id|subject_id|session,15,0.1652182718067388,0.12879903658202796,0.20344610855741832
db10,db10_amputee_loso,agency_margin_tau_0.05,active_macro_f1,split_id|subject_id|session,15,0.3441205403490661,0.2576562897222322,0.43144233557992406
db10,db10_amputee_loso,agency_margin_tau_0.10,active_macro_f1,split_id|subject_id|session,15,0.5305122034619252,0.41491194040749674,0.6400058174363148
db10,db10_amputee_loso,agency_margin_tau_0.15,active_macro_f1,split_id|subject_id|session,15,0.6230933469017084,0.48867736945608237,0.7369537863467452
db10,db10_amputee_loso,agency_margin_tau_0.20,active_macro_f1,split_id|subject_id|session,15,0.6577344811517337,0.5145578397642093,0.7704501158890646
db10,db10_amputee_loso,assist_only,active_macro_f1,split_id|subject_id|session,15,0.6805578113642626,0.5281037227651554,0.7940577931172094
db10,db10_amputee_loso,confidence_blend_alpha_0.25,active_macro_f1,split_id|subject_id|session,15,0.6322484589766438,0.49308537469662445,0.7420491018600721
db10,db10_amputee_loso,confidence_blend_alpha_0.50,active_macro_f1,split_id|subject_id|session,15,0.6732395771051003,0.5241683451619524,0.785647889791149
db10,db10_amputee_loso,confidence_blend_alpha_0.75,active_macro_f1,split_id|subject_id|session,15,0.6784129733626764,0.5270126349925539,0.7916451842911592
db10,db10_amputee_loso,selective_prediction,active_macro_f1,split_id|subject_id|session,15,0.35860452452184494,0.2713160144980585,0.44213690950459794
db10,db10_amputee_loso,set_acsa_tau_0.02,active_macro_f1,split_id|subject_id|session,15,0.15429256007782494,0.12093456478175803,0.1902575705396223
db10,db10_amputee_loso,set_acsa_tau_0.05,active_macro_f1,split_id|subject_id|session,15,0.3289574326431104,0.24389138196160312,0.41348309335620514
db10,db10_amputee_loso,set_acsa_tau_0.10,active_macro_f1,split_id|subject_id|session,15,0.5215386404514131,0.40616496202162333,0.6310573967799141
db10,db10_amputee_loso,set_acsa_tau_0.15,active_macro_f1,split_id|subject_id|session,15,0.6205658747038459,0.4866563686350832,0.7345301560601423
db10,db10_amputee_loso,set_acsa_tau_0.20,active_macro_f1,split_id|subject_id|session,15,0.6572371649523883,0.5140609037788896,0.7699141581427407
db10,db10_amputee_loso,user_only,active_macro_f1,split_id|subject_id|session,15,0.08060350653361362,0.06697048503387246,0.09230898494288156
db10,db10_amputee_loso,agency_margin_tau_0.02,active_risk_coverage_auc,split_id|subject_id|session,15,0.6309472861361736,0.5551214287228093,0.7094600024183371
db10,db10_amputee_loso,agency_margin_tau_0.05,active_risk_coverage_auc,split_id|subject_id|session,15,0.435040432752442,0.318535397024723,0.5570098370748844
db10,db10_amputee_loso,agency_margin_tau_0.10,active_risk_coverage_auc,split_id|subject_id|session,15,0.3089858907230821,0.1855215543571512,0.46051344350458484
db10,db10_amputee_loso,agency_margin_tau_0.15,active_risk_coverage_auc,split_id|subject_id|session,15,0.2656374470859845,0.1407617912437882,0.4259978069340366
db10,db10_amputee_loso,agency_margin_tau_0.20,active_risk_coverage_auc,split_id|subject_id|session,15,0.25405002545397254,0.12894413187467393,0.41807661838973276
db10,db10_amputee_loso,assist_only,active_risk_coverage_auc,split_id|subject_id|session,15,0.24802399416405804,0.12069486853632896,0.41440276387229225
db10,db10_amputee_loso,confidence_blend_alpha_0.25,active_risk_coverage_auc,split_id|subject_id|session,15,0.32183520461646986,0.19116859823090268,0.4730350516261262
db10,db10_amputee_loso,confidence_blend_alpha_0.50,active_risk_coverage_auc,split_id|subject_id|session,15,0.2638721336037504,0.13544002390565538,0.4277422354271477
db10,db10_amputee_loso,confidence_blend_alpha_0.75,active_risk_coverage_auc,split_id|subject_id|session,15,0.25266667006124793,0.12482056554827951,0.41946423259461973
db10,db10_amputee_loso,selective_prediction,active_risk_coverage_auc,split_id|subject_id|session,15,0.4091305578461756,0.2937247098027988,0.5397327974065291
db10,db10_amputee_loso,set_acsa_tau_0.02,active_risk_coverage_auc,split_id|subject_id|session,15,0.6404575262200071,0.5669617961337586,0.7166087914239677
db10,db10_amputee_loso,set_acsa_tau_0.05,active_risk_coverage_auc,split_id|subject_id|session,15,0.44055611814648493,0.32456338278308416,0.5614469952946834
db10,db10_amputee_loso,set_acsa_tau_0.10,active_risk_coverage_auc,split_id|subject_id|session,15,0.3102443434505962,0.18668124241503764,0.4620371048703515
db10,db10_amputee_loso,set_acsa_tau_0.15,active_risk_coverage_auc,split_id|subject_id|session,15,0.26579015097747344,0.14081001448376307,0.42606351369039436
db10,db10_amputee_loso,set_acsa_tau_0.20,active_risk_coverage_auc,split_id|subject_id|session,15,0.25406284432175785,0.12896075834052834,0.41809667674399814
db10,db10_amputee_loso,user_only,active_risk_coverage_auc,split_id|subject_id|session,15,0.8898838683495234,0.8702195230676432,0.907822559039847
db10,db10_amputee_loso,agency_margin_tau_0.02,balanced_accuracy,split_id|subject_id|session,15,0.19275036075036076,0.16032489177489173,0.22855627705627707
db10,db10_amputee_loso,agency_margin_tau_0.05,balanced_accuracy,split_id|subject_id|session,15,0.34078210678210674,0.2672792929292929,0.41778939393939396
db10,db10_amputee_loso,agency_margin_tau_0.10,balanced_accuracy,split_id|subject_id|session,15,0.5032784992784992,0.3991378066378066,0.604563492063492
db10,db10_amputee_loso,agency_margin_tau_0.15,balanced_accuracy,split_id|subject_id|session,15,0.5887503607503607,0.4709463924963924,0.6880237373737373
db10,db10_amputee_loso,agency_margin_tau_0.20,balanced_accuracy,split_id|subject_id|session,15,0.6209350649350649,0.4996725829725829,0.7189063492063492
db10,db10_amputee_loso,assist_only,balanced_accuracy,split_id|subject_id|session,15,0.6415930735930735,0.512544227994228,0.7413202741702744
db10,db10_amputee_loso,confidence_blend_alpha_0.25,balanced_accuracy,split_id|subject_id|session,15,0.5952236652236652,0.47182900432900415,0.6938085137085137
db10,db10_amputee_loso,confidence_blend_alpha_0.50,balanced_accuracy,split_id|subject_id|session,15,0.6339826839826839,0.5058079365079364,0.7333015873015872
db10,db10_amputee_loso,confidence_blend_alpha_0.75,balanced_accuracy,split_id|subject_id|session,15,0.6393650793650795,0.5116271284271284,0.7390599567099568
db10,db10_amputee_loso,selective_prediction,balanced_accuracy,split_id|subject_id|session,15,0.3552996632996633,0.27828088023088016,0.43012652717652705
db10,db10_amputee_loso,set_acsa_tau_0.02,balanced_accuracy,split_id|subject_id|session,15,0.18355266955266955,0.15323643578643578,0.21798564213564212
db10,db10_amputee_loso,set_acsa_tau_0.05,balanced_accuracy,split_id|subject_id|session,15,0.3307647907647908,0.2581628427128427,0.408168326118326
db10,db10_amputee_loso,set_acsa_tau_0.10,balanced_accuracy,split_id|subject_id|session,15,0.4979480519480519,0.39391471861471855,0.5994991341991343
db10,db10_amputee_loso,set_acsa_tau_0.15,balanced_accuracy,split_id|subject_id|session,15,0.5872034632034632,0.469748556998557,0.6862706349206349
db10,db10_amputee_loso,set_acsa_tau_0.20,balanced_accuracy,split_id|subject_id|session,15,0.6205800865800865,0.49938131313131306,0.718461038961039
db10,db10_amputee_loso,user_only,balanced_accuracy,split_id|subject_id|session,15,0.11640115440115437,0.10501479076479071,0.12818564213564204
db10,db10_amputee_loso,agency_margin_tau_0.02,ece,split_id|subject_id|session,15,0.17708401840741608,0.1524517539951849,0.2027723703026507
db10,db10_amputee_loso,agency_margin_tau_0.05,ece,split_id|subject_id|session,15,0.13211082951318293,0.10013798157980287,0.16558069039391385
db10,db10_amputee_loso,agency_margin_tau_0.10,ece,split_id|subject_id|session,15,0.11595889974552519,0.08627733154601169,0.15429106634830905
db10,db10_amputee_loso,agency_margin_tau_0.15,ece,split_id|subject_id|session,15,0.10466810772624062,0.07573545786647407,0.14213707101457715
db10,db10_amputee_loso,agency_margin_tau_0.20,ece,split_id|subject_id|session,15,0.10065295787443138,0.0702588813186461,0.13949543740629183
db10,db10_amputee_loso,assist_only,ece,split_id|subject_id|session,15,0.10376379916524694,0.06977458273925034,0.1410830487508931
db10,db10_amputee_loso,confidence_blend_alpha_0.25,ece,split_id|subject_id|session,15,0.38675291980575166,0.32123287988593785,0.4438926278563691
db10,db10_amputee_loso,confidence_blend_alpha_0.50,ece,split_id|subject_id|session,15,0.2882642907145104,0.2431297665855384,0.330329672971675
db10,db10_amputee_loso,confidence_blend_alpha_0.75,ece,split_id|subject_id|session,15,0.17791879198253005,0.1395745490014398,0.21334675501315115
db10,db10_amputee_loso,selective_prediction,ece,split_id|subject_id|session,15,0.11905501294052609,0.09703970506321584,0.14329390637311695
db10,db10_amputee_loso,set_acsa_tau_0.02,ece,split_id|subject_id|session,15,0.11482482913855202,0.10424082619152338,0.12631688816339628
db10,db10_amputee_loso,set_acsa_tau_0.05,ece,split_id|subject_id|session,15,0.10057556835165635,0.08929986759600686,0.1114817877516414
db10,db10_amputee_loso,set_acsa_tau_0.10,ece,split_id|subject_id|session,15,0.10575213910892184,0.08529775815740925,0.13116160229712623
db10,db10_amputee_loso,set_acsa_tau_0.15,ece,split_id|subject_id|session,15,0.10299190726350933,0.07436995088722836,0.13848729756283326
db10,db10_amputee_loso,set_acsa_tau_0.20,ece,split_id|subject_id|session,15,0.10080242672429189,0.07021890431051946,0.1397682010404629
db10,db10_amputee_loso,user_only,ece,split_id|subject_id|session,15,0.13568199992564675,0.10464954533776838,0.16815457937934844
db10,db10_amputee_loso,agency_margin_tau_0.02,macro_f1,split_id|subject_id|session,15,0.16980157313629263,0.1318215617057078,0.20921868553882725
db10,db10_amputee_loso,agency_margin_tau_0.05,macro_f1,split_id|subject_id|session,15,0.3034051492124357,0.22809275404792695,0.38169416369863146
db10,db10_amputee_loso,agency_margin_tau_0.10,macro_f1,split_id|subject_id|session,15,0.45125582742809917,0.35154661718430075,0.5480846681907882
db10,db10_amputee_loso,agency_margin_tau_0.15,macro_f1,split_id|subject_id|session,15,0.525676312274367,0.41445509687650756,0.6241235700073368
db10,db10_amputee_loso,agency_margin_tau_0.20,macro_f1,split_id|subject_id|session,15,0.552621780262745,0.43467194705275164,0.6489509851781168
db10,db10_amputee_loso,assist_only,macro_f1,split_id|subject_id|session,15,0.5700610270776287,0.4493105916990726,0.6674508446452304
db10,db10_amputee_loso,confidence_blend_alpha_0.25,macro_f1,split_id|subject_id|session,15,0.5412451536569611,0.42295151468637515,0.6396334500268018
db10,db10_amputee_loso,confidence_blend_alpha_0.50,macro_f1,split_id|subject_id|session,15,0.5677533312981631,0.4471473229031239,0.6648328529901616
db10,db10_amputee_loso,confidence_blend_alpha_0.75,macro_f1,split_id|subject_id|session,15,0.5694116132258028,0.44859213797371056,0.6669499350862046
db10,db10_amputee_loso,selective_prediction,macro_f1,split_id|subject_id|session,15,0.3180105370612035,0.24195782835764815,0.38819144189165333
db10,db10_amputee_loso,set_acsa_tau_0.02,macro_f1,split_id|subject_id|session,15,0.15843527521034156,0.12289346182592013,0.19486372711474684
db10,db10_amputee_loso,set_acsa_tau_0.05,macro_f1,split_id|subject_id|session,15,0.2891319076018803,0.21634051179825428,0.3660679675970976
db10,db10_amputee_loso,set_acsa_tau_0.10,macro_f1,split_id|subject_id|session,15,0.4433017262984095,0.3445467957558434,0.5404165174299763
db10,db10_amputee_loso,set_acsa_tau_0.15,macro_f1,split_id|subject_id|session,15,0.5234194996428005,0.41287895136345054,0.6222408925207177
db10,db10_amputee_loso,set_acsa_tau_0.20,macro_f1,split_id|subject_id|session,15,0.5520848912496104,0.4341908974147216,0.6484684878348375
db10,db10_amputee_loso,user_only,macro_f1,split_id|subject_id|session,15,0.09505322541087718,0.07758629437738326,0.11049162563913807
db10,db10_amputee_loso,agency_margin_tau_0.02,mean_ali,split_id|subject_id|session,15,0.00180741929454212,0.0013472985169477396,0.0022879198686322185
db10,db10_amputee_loso,agency_margin_tau_0.05,mean_ali,split_id|subject_id|session,15,0.010078051607530052,0.008055923197209915,0.012077890853092473
db10,db10_amputee_loso,agency_margin_tau_0.10,mean_ali,split_id|subject_id|session,15,0.03206765159240884,0.027154126505099886,0.03973703043380093
db10,db10_amputee_loso,agency_margin_tau_0.15,mean_ali,split_id|subject_id|session,15,0.04620133639258799,0.03844115894773486,0.054229084306247004
db10,db10_amputee_loso,agency_margin_tau_0.20,mean_ali,split_id|subject_id|session,15,0.052512764390799264,0.04277226904629302,0.06206374592208988
db10,db10_amputee_loso,assist_only,mean_ali,split_id|subject_id|session,15,0.057355438667925765,0.04594852486371168,0.06857015165922023
db10,db10_amputee_loso,confidence_blend_alpha_0.25,mean_ali,split_id|subject_id|session,15,0.042256393303074964,0.035527429182971505,0.0499881519305786
db10,db10_amputee_loso,confidence_blend_alpha_0.50,mean_ali,split_id|subject_id|session,15,0.05503829876595331,0.04390455789525849,0.0657908953794543
db10,db10_amputee_loso,confidence_blend_alpha_0.75,mean_ali,split_id|subject_id|session,15,0.056678797619897386,0.04547656995671419,0.06774701314841827
db10,db10_amputee_loso,selective_prediction,mean_ali,split_id|subject_id|session,15,0.01639470128383012,0.011722672069436895,0.021212294455378027
db10,db10_amputee_loso,set_acsa_tau_0.02,mean_ali,split_id|subject_id|session,15,0.0013121157054158603,0.0009447159803690801,0.001716584944719351
db10,db10_amputee_loso,set_acsa_tau_0.05,mean_ali,split_id|subject_id|session,15,0.008674550089819075,0.00672388329292646,0.010593645464713405
db10,db10_amputee_loso,set_acsa_tau_0.10,mean_ali,split_id|subject_id|session,15,0.0304112229041593,0.02567086926031811,0.038111737475178174
db10,db10_amputee_loso,set_acsa_tau_0.15,mean_ali,split_id|subject_id|session,15,0.04554264756856521,0.037971703024297705,0.05358060475114752
db10,db10_amputee_loso,set_acsa_tau_0.20,mean_ali,split_id|subject_id|session,15,0.05236058954375302,0.04265400230881771,0.06196658609526229
db10,db10_amputee_loso,user_only,mean_ali,split_id|subject_id|session,15,0.0,0.0,0.0
db10,db10_amputee_loso,agency_margin_tau_0.02,risk_coverage_auc,split_id|subject_id|session,15,0.4482850132305237,0.33422971178920474,0.5674473912982521
db10,db10_amputee_loso,agency_margin_tau_0.05,risk_coverage_auc,split_id|subject_id|session,15,0.391259056350788,0.2703365226728404,0.5193979084293378
db10,db10_amputee_loso,agency_margin_tau_0.10,risk_coverage_auc,split_id|subject_id|session,15,0.2999710562163272,0.2046562201496589,0.42479266283079
db10,db10_amputee_loso,agency_margin_tau_0.15,risk_coverage_auc,split_id|subject_id|session,15,0.27482236359842876,0.17879603668303554,0.4067330344569087
db10,db10_amputee_loso,agency_margin_tau_0.20,risk_coverage_auc,split_id|subject_id|session,15,0.26727162313795616,0.1714499009872268,0.3989558264197389
db10,db10_amputee_loso,assist_only,risk_coverage_auc,split_id|subject_id|session,15,0.2631643486862674,0.1664938238000545,0.3965196593667131
db10,db10_amputee_loso,confidence_blend_alpha_0.25,risk_coverage_auc,split_id|subject_id|session,15,0.2938923512183181,0.2003738306005632,0.42049456231917176
db10,db10_amputee_loso,confidence_blend_alpha_0.50,risk_coverage_auc,split_id|subject_id|session,15,0.2644538563908842,0.16733602156351735,0.3963946516439762
db10,db10_amputee_loso,confidence_blend_alpha_0.75,risk_coverage_auc,split_id|subject_id|session,15,0.26274254488662263,0.16556641738482528,0.39639529633722315
db10,db10_amputee_loso,selective_prediction,risk_coverage_auc,split_id|subject_id|session,15,0.39809921449811014,0.29624347020877495,0.5117092826849982
db10,db10_amputee_loso,set_acsa_tau_0.02,risk_coverage_auc,split_id|subject_id|session,15,0.48905175753095687,0.3784228129223348,0.6007562011922037
db10,db10_amputee_loso,set_acsa_tau_0.05,risk_coverage_auc,split_id|subject_id|session,15,0.4045518098938779,0.28129449002738915,0.5318939901047453
db10,db10_amputee_loso,set_acsa_tau_0.10,risk_coverage_auc,split_id|subject_id|session,15,0.3021346565333587,0.20634378537806466,0.4274808289275454
db10,db10_amputee_loso,set_acsa_tau_0.15,risk_coverage_auc,split_id|subject_id|session,15,0.27508226616629433,0.17891698847921572,0.40693155132599723
db10,db10_amputee_loso,set_acsa_tau_0.20,risk_coverage_auc,split_id|subject_id|session,15,0.26730106783495716,0.17145919740232413,0.3989601841449432
db10,db10_amputee_loso,user_only,risk_coverage_auc,split_id|subject_id|session,15,0.8394507632546234,0.8055266352119679,0.870915018416815
db10,db10_mixed_to_amputee,agency_margin_tau_0.02,active_macro_f1,split_id|subject_id|session,15,0.19971766296801083,0.1606545789149928,0.2381980766405235
db10,db10_mixed_to_amputee,agency_margin_tau_0.05,active_macro_f1,split_id|subject_id|session,15,0.41041935292292314,0.3320931975309764,0.48503969513703954
db10,db10_mixed_to_amputee,agency_margin_tau_0.10,active_macro_f1,split_id|subject_id|session,15,0.5851982894422992,0.4856811358456951,0.6726550409375461
db10,db10_mixed_to_amputee,agency_margin_tau_0.15,active_macro_f1,split_id|subject_id|session,15,0.6644184557160053,0.5513519998688202,0.7563035064195
db10,db10_mixed_to_amputee,agency_margin_tau_0.20,active_macro_f1,split_id|subject_id|session,15,0.6937835625631465,0.5737433382914112,0.7885012750075486
db10,db10_mixed_to_amputee,assist_only,active_macro_f1,split_id|subject_id|session,15,0.710158940003744,0.5875927976864735,0.8043988546902602
db10,db10_mixed_to_amputee,confidence_blend_alpha_0.25,active_macro_f1,split_id|subject_id|session,15,0.682598963854423,0.564580613180156,0.7769531747907763
db10,db10_mixed_to_amputee,confidence_blend_alpha_0.50,active_macro_f1,split_id|subject_id|session,15,0.7058075547452597,0.5826451149406535,0.8008545217215026
db10,db10_mixed_to_amputee,confidence_blend_alpha_0.75,active_macro_f1,split_id|subject_id|session,15,0.7086821860427145,0.5864946221536967,0.8034501017955891
db10,db10_mixed_to_amputee,selective_prediction,active_macro_f1,split_id|subject_id|session,15,0.4585471432346706,0.3710267401782086,0.5347620584752786
db10,db10_mixed_to_amputee,set_acsa_tau_0.02,active_macro_f1,split_id|subject_id|session,15,0.18694529469160956,0.15040009047358502,0.22312051472537564
db10,db10_mixed_to_amputee,set_acsa_tau_0.05,active_macro_f1,split_id|subject_id|session,15,0.3943764608381841,0.31765644267058396,0.46833990494360755
db10,db10_mixed_to_amputee,set_acsa_tau_0.10,active_macro_f1,split_id|subject_id|session,15,0.576310835213913,0.47714905066719154,0.6633243811058247
db10,db10_mixed_to_amputee,set_acsa_tau_0.15,active_macro_f1,split_id|subject_id|session,15,0.6609950749069002,0.5493277267858305,0.7533091086980997
db10,db10_mixed_to_amputee,set_acsa_tau_0.20,active_macro_f1,split_id|subject_id|session,15,0.6932548000051966,0.5733541934386206,0.7879844393093844
db10,db10_mixed_to_amputee,user_only,active_macro_f1,split_id|subject_id|session,15,0.08804731009230608,0.0739475591168123,0.10336695437414269
db10,db10_mixed_to_amputee,agency_margin_tau_0.02,active_risk_coverage_auc,split_id|subject_id|session,15,0.5571355804662237,0.48695193544685084,0.6295497728997811
db10,db10_mixed_to_amputee,agency_margin_tau_0.05,active_risk_coverage_auc,split_id|subject_id|session,15,0.33335353305058707,0.2407820054445612,0.43985706344930514
db10,db10_mixed_to_amputee,agency_margin_tau_0.10,active_risk_coverage_auc,split_id|subject_id|session,15,0.22385275878915797,0.13247796470854664,0.3355365449430856
db10,db10_mixed_to_amputee,agency_margin_tau_0.15,active_risk_coverage_auc,split_id|subject_id|session,15,0.20103884790738577,0.10083678991422819,0.33170092318646677
db10,db10_mixed_to_amputee,agency_margin_tau_0.20,active_risk_coverage_auc,split_id|subject_id|session,15,0.18946165354871927,0.09268693999982039,0.3142808328289778
db10,db10_mixed_to_amputee,assist_only,active_risk_coverage_auc,split_id|subject_id|session,15,0.18644706655899318,0.08864476450658683,0.3132406034445497
db10,db10_mixed_to_amputee,confidence_blend_alpha_0.25,active_risk_coverage_auc,split_id|subject_id|session,15,0.22488564175228526,0.1251653800289139,0.3498212923039305
db10,db10_mixed_to_amputee,confidence_blend_alpha_0.50,active_risk_coverage_auc,split_id|subject_id|session,15,0.19299227206345038,0.09493991044006098,0.3180638820485161
