dataset_id,split_family,comparison_family,tau,policy_a,policy_b_same_tau,policy_b,split_id,subject_id,session,day,selected_threshold,target_intervention_rate,selected_intervention_rate,intervention_rate_gap,exact_budget_match,candidate_threshold_count,trace_count,disagreement_trace_count,max_attainable_intervention_rate
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.02,agency_margin_tau_0.02,plain_conf_threshold_matched_tau_0.02,plain_conf_threshold_exact_budget_tau_0.02,hyser_subject_logo|subject20,subject20,session2,session2,0.5155441852369551,0.018627450980392157,0.018627450980392157,0.0,True,203,1020,636,0.6235294117647059
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject01,subject01,session1,session1,0.5848054470689596,0.033663366336633666,0.03663366336633663,0.002970297029702966,False,203,1010,700,0.693069306930693
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject01,subject01,session2,session2,0.5155441852369551,0.03654822335025381,0.03756345177664975,0.0010152284263959394,False,203,985,544,0.5522842639593909
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject02,subject02,session1,session1,0.5155441852369551,0.05123152709359606,0.05024630541871921,0.0009852216748768503,False,203,1015,764,0.7527093596059113
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject02,subject02,session2,session2,0.7031359251728128,0.02574257425742574,0.024752475247524754,0.0009900990099009875,False,203,1010,726,0.7188118811881188
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject03,subject03,session1,session1,0.47731905359952537,0.019387755102040816,0.018367346938775512,0.0010204081632653045,False,203,980,812,0.8285714285714286
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject03,subject03,session2,session2,0.507043375534236,0.014213197969543147,0.014213197969543147,0.0,True,203,985,729,0.7401015228426396
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject04,subject04,session1,session1,0.6112938168834663,0.02574257425742574,0.024752475247524754,0.0009900990099009875,False,203,1010,608,0.601980198019802
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject04,subject04,session2,session2,0.5848054470689596,0.028431372549019607,0.028431372549019607,0.0,True,203,1020,598,0.5862745098039216
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject05,subject05,session1,session1,0.48482440968251644,0.019487179487179488,0.017435897435897435,0.002051282051282053,False,203,975,676,0.6933333333333334
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject05,subject05,session2,session2,0.5734457667560073,0.029411764705882353,0.029411764705882353,0.0,True,203,1020,804,0.788235294117647
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject06,subject06,session1,session1,0.5734457667560073,0.01764705882352941,0.01764705882352941,0.0,True,203,1020,651,0.638235294117647
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject06,subject06,session2,session2,0.561615777095356,0.012935323383084577,0.013930348258706468,0.0009950248756218916,False,203,1005,713,0.709452736318408
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject07,subject07,session1,session1,0.542891227342386,0.024509803921568627,0.024509803921568627,0.0,True,203,1020,659,0.6460784313725491
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject07,subject07,session2,session2,0.5237630859688936,0.023529411764705882,0.021568627450980392,0.00196078431372549,False,203,1020,647,0.634313725490196
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject08,subject08,session1,session1,0.5001052117493339,0.020588235294117647,0.0196078431372549,0.000980392156862745,False,203,1020,874,0.8568627450980392
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject08,subject08,session2,session2,0.542891227342386,0.033497536945812804,0.033497536945812804,0.0,True,203,1015,618,0.6088669950738916
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject09,subject09,session1,session1,0.5237630859688936,0.043137254901960784,0.045098039215686274,0.00196078431372549,False,203,1020,568,0.5568627450980392
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject09,subject09,session2,session2,0.6112938168834663,0.05,0.05196078431372549,0.00196078431372549,False,203,1020,717,0.7029411764705882
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject10,subject10,session1,session1,0.561615777095356,0.013793103448275862,0.012807881773399015,0.0009852216748768468,False,203,1015,590,0.5812807881773399
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject10,subject10,session2,session2,0.542891227342386,0.02,0.019,0.0010000000000000009,False,203,1000,644,0.644
hyser,hyser_subject_logo,agency_vs_plain_conf_exact_budget,0.05,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,plain_conf_threshold_exact_budget_tau_0.05,hyser_subject_logo|subject11,subject11,session1,session1,0.5734457667560073,0.03076923076923077,0.03282051282051282,0.0020512820512820495,False,203,975,662,0.678974358974359
