split_family,comparison_family,metric,policy_a,policy_b,unit_cols,n_units,estimate,ci_low,ci_high,p_value,beneficial,holm_rank,holm_n_tests,holm_threshold,holm_reject,beneficial_and_holm_significant
db10_amputee_loso,agency_vs_set_acsa,active_macro_f1,agency_margin_tau_0.05,set_acsa_tau_0.05,split_id|subject_id|session,15,0.015163107705955707,0.01111066026202027,0.018750676901449555,0.0004997501249375312,True,1,5,0.01,True,True
db10_amputee_loso,agency_vs_set_acsa,active_macro_f1,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,15,0.008973563010512135,0.006462632502594141,0.011471705621396515,0.0004997501249375312,True,2,5,0.0125,True,True
db10_amputee_loso,agency_vs_set_acsa,active_macro_f1,agency_margin_tau_0.15,set_acsa_tau_0.15,split_id|subject_id|session,15,0.002527472197862493,0.0013328023042642478,0.003859030330424926,0.0009995002498750624,True,4,5,0.025,True,True
db10_amputee_loso,agency_vs_set_acsa,active_macro_f1,agency_margin_tau_0.20,set_acsa_tau_0.20,split_id|subject_id|session,15,0.0004973161993454001,0.00020100436167207338,0.000845314776111617,0.009995002498750625,True,5,5,0.05,True,True
db10_amputee_loso,agency_vs_set_acsa,active_risk_coverage_auc,agency_margin_tau_0.02,set_acsa_tau_0.02,split_id|subject_id|session,15,-0.009510240083833492,-0.012364384610229857,-0.006559302750051189,0.0009995002498750624,True,1,5,0.01,True,True
db10_amputee_loso,agency_vs_set_acsa,active_risk_coverage_auc,agency_margin_tau_0.05,set_acsa_tau_0.05,split_id|subject_id|session,15,-0.005515685394042967,-0.007770700354845506,-0.0033234754463581893,0.0009995002498750624,True,2,5,0.0125,True,True
db10_amputee_loso,agency_vs_set_acsa,active_risk_coverage_auc,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,15,-0.0012584527275141023,-0.001995129739116663,-0.0005701232717874185,0.0034982508745627187,True,3,5,0.016666666666666666,True,True
db10_amputee_loso,agency_vs_set_acsa,active_risk_coverage_auc,agency_margin_tau_0.15,set_acsa_tau_0.15,split_id|subject_id|session,15,-0.0001527038914889589,-0.0002968573315063295,-3.132835411732671e-05,0.0544727636181909,True,4,5,0.025,False,False
db10_amputee_loso,agency_vs_set_acsa,active_risk_coverage_auc,agency_margin_tau_0.20,set_acsa_tau_0.20,split_id|subject_id|session,15,-1.2818867785322855e-05,-3.3486778222469544e-05,5.768061390315559e-06,0.24737631184407796,True,5,5,0.05,False,False
db10_amputee_loso,agency_vs_set_acsa,ece,agency_margin_tau_0.02,set_acsa_tau_0.02,split_id|subject_id|session,15,0.062259189268864056,0.03401208217381842,0.09207991455199946,0.0014992503748125937,False,1,5,0.01,True,False
db10_amputee_loso,agency_vs_set_acsa,ece,agency_margin_tau_0.05,set_acsa_tau_0.05,split_id|subject_id|session,15,0.03153526116152659,0.0020433334602802575,0.06256725512475785,0.0769615192403798,False,2,5,0.0125,False,False
db10_amputee_loso,agency_vs_set_acsa,ece,agency_margin_tau_0.10,set_acsa_tau_0.10,split_id|subject_id|session,15,0.01020676063660334,-0.009851186701058941,0.03162680067191947,0.3808095952023988,False,3,5,0.016666666666666666,False,False
db10_amputee_loso,agency_vs_set_acsa,ece,agency_margin_tau_0.15,set_acsa_tau_0.15,split_id|subject_id|session,15,0.0016762004627312796,-0.004425104275942419,0.007858250600994507,0.6326836581709145,False,4,5,0.025,False,False
db10_amputee_loso,agency_vs_set_acsa,ece,agency_margin_tau_0.20,set_acsa_tau_0.20,split_id|subject_id|session,15,-0.00014946884986049175,-0.001800676982041671,0.001479277233230436,0.8775612193903048,True,5,5,0.05,False,False
